Well,Sample,Target,Task,Amp Status,Ct,Ct Mean,Cq Confidence,Ct Standard Deviation,Auto Threshold,Threshold,Auto Baseline,Baseline Start,Baseline End,Tm1,Tm2,Tm3,Omit
D6,S30,Ub2l3,Unknown,Amp,18.710789,18.668114,0.94183767,0.06035294,true,0.09856882,true,3,14,80.73833,,,false
D7,S31,Ub2l3,Unknown,Amp,17.95993,17.94168,0.9819908,0.025810055,true,0.09856882,true,3,14,80.73833,,,false
D8,S32,Ub2l3,Unknown,Amp,17.711065,17.713068,0.9796636,0.002832268,true,0.09856882,true,3,14,80.87845,,,false
D9,S33,Ub2l3,Unknown,Amp,18.790625,18.760868,0.95270383,0.04208346,true,0.09856882,true,3,14,80.87845,,,false
D10,S34,Ub2l3,Unknown,Amp,18.83978,18.83738,0.97044116,0.003394676,true,0.09856882,true,3,14,80.87845,,,false
D11,S35,Ub2l3,Unknown,Amp,18.14643,18.127712,0.9591687,0.026468221,true,0.09856882,true,3,14,80.598206,,,false
D12,S36,Ub2l3,Unknown,Amp,18.73533,18.738256,0.9653244,0.004137809,true,0.09856882,true,3,14,80.73833,,,false
E1,S25,NFiX-1,Unknown,Amp,30.075106,29.831715,0.9087259,0.34420556,true,0.048753362,true,3,27,81.1587,,,false
E2,S26,NFiX-1,Unknown,Amp,29.785297,30.041937,0.872991,0.36294302,true,0.048753362,true,3,26,81.01858,,,false
E3,S27,NFiX-1,Unknown,Amp,29.529076,29.115047,0.87766516,0.5855256,true,0.048753362,true,3,26,81.01858,,,false
E4,S28,NFiX-1,Unknown,Amp,30.41968,30.343819,0.92358774,0.10728497,true,0.048753362,true,3,27,81.29883,,,false
E5,S29,NFiX-1,Unknown,Amp,30.530474,30.787045,0.88732624,0.3628446,true,0.048753362,true,3,27,81.1587,,,false
E6,S30,NFiX-1,Unknown,Amp,30.469942,30.22311,0.9245185,0.34907436,true,0.048753362,true,3,27,81.29883,,,false
E7,S31,NFiX-1,Unknown,Amp,28.997807,29.11992,0.8818205,0.17269553,true,0.048753362,true,3,26,81.01858,,,false
E8,S32,NFiX-1,Unknown,Amp,29.326353,29.305336,0.86965656,0.029722633,true,0.048753362,true,3,26,81.1587,,,false
E9,S33,NFiX-1,Unknown,Amp,30.089973,30.004543,0.91619986,0.12081782,true,0.048753362,true,3,27,81.57907,,,false
E10,S34,NFiX-1,Unknown,Amp,30.039028,29.908836,0.9268025,0.18412036,true,0.048753362,true,3,27,81.43895,,,false
E11,S35,NFiX-1,Unknown,Amp,29.594711,29.305271,0.9093768,0.40933153,true,0.048753362,true,3,26,81.1587,,,false
