Well,Sample,Target,Task,Amp Status,Ct,Ct Mean,Cq Confidence,Ct Standard Deviation,Auto Threshold,Threshold,Auto Baseline,Baseline Start,Baseline End,Tm1,Tm2,Tm3,Omit
A1,S25,actb,Unknown,Amp,14.505597,14.469881,0.9885907,0.050510805,true,0.10552844,true,3,10,81.56558,,,false
A2,S26,actb,Unknown,Amp,14.325598,14.272638,0.98144335,0.074895285,true,0.10552844,true,3,10,81.56558,,,false
A3,S27,actb,Unknown,Amp,13.928176,13.921358,0.98356074,0.009641176,true,0.10552844,true,3,10,81.42557,,,false
A4,S28,actb,Unknown,Amp,14.823543,14.815643,0.98660743,0.011171949,true,0.10552844,true,3,10,81.285545,,,false
A5,S29,actb,Unknown,Amp,14.976217,14.965589,0.98009664,0.015031252,true,0.10552844,true,3,11,81.7056,,,false
A6,S30,actb,Unknown,Amp,14.69356,14.690083,0.9870041,0.004917357,true,0.10552844,true,3,10,81.84562,,,false
A7,S31,actb,Unknown,Amp,14.297367,14.278172,0.98270214,0.027147291,true,0.10552844,true,3,10,81.7056,,,false
A8,S32,actb,Unknown,Amp,14.069586,14.069492,0.983943,1.3149816E-4,true,0.10552844,true,3,10,81.7056,,,false
A9,S33,actb,Unknown,Amp,14.863033,14.802234,0.97993195,0.08598362,true,0.10552844,true,3,11,81.7056,,,false
A10,S34,actb,Unknown,Amp,14.720465,14.717999,0.98622906,0.003486387,true,0.10552844,true,3,10,81.84562,,,false
A11,S35,actb,Unknown,Amp,14.433839,14.429928,0.98393875,0.005530341,true,0.10552844,true,3,10,81.56558,,,false
A12,S36,actb,Unknown,Amp,15.069223,15.08964,0.9834552,0.028872278,true,0.10552844,true,3,11,81.56558,,,false
B1,S25,actb,Unknown,Amp,14.434164,14.469881,0.9906601,0.050510805,true,0.10552844,true,3,10,81.56558,,,false
B2,S26,actb,Unknown,Amp,14.21968,14.272638,0.9858848,0.074895285,true,0.10552844,true,3,10,81.56558,,,false
B3,S27,actb,Unknown,Amp,13.914541,13.921358,0.9898048,0.009641176,true,0.10552844,true,3,10,81.42557,,,false
B4,S28,actb,Unknown,Amp,14.807743,14.815643,0.9907541,0.011171949,true,0.10552844,true,3,10,81.285545,,,false
B5,S29,actb,Unknown,Amp,14.95496,14.965589,0.9643762,0.015031252,true,0.10552844,true,3,11,81.7056,,,false
B6,S30,actb,Unknown,Amp,14.686605,14.690083,0.9834616,0.004917357,true,0.10552844,true,3,10,81.7056,,,false
B7,S31,actb,Unknown,Amp,14.258975,14.278172,0.9824309,0.027147291,true,0.10552844,true,3,10,81.7056,,,false
B8,S32,actb,Unknown,Amp,14.0694,14.069492,0.98830634,1.3149816E-4,true,0.10552844,true,3,10,81.7056,,,false
B9,S33,actb,Unknown,Amp,14.741434,14.802234,0.9804411,0.08598362,true,0.10552844,true,3,10,81.84562,,,false
B10,S34,actb,Unknown,Amp,14.715534,14.717999,0.9904128,0.003486387,true,0.10552844,true,3,10,81.84562,,,false
