Well,Sample,Target,Task,Amp Status,Ct,Ct Mean,Cq Confidence,Ct Standard Deviation,Auto Threshold,Threshold,Auto Baseline,Baseline Start,Baseline End,Tm1,Tm2,Tm3,Omit
D6,S6,Ub2l3,Unknown,Amp,18.110754,18.12384,0.97871816,0.0185055,true,0.06270008,true,3,14,80.421844,,,false
D7,S7,Ub2l3,Unknown,Amp,17.81628,17.793463,0.96292585,0.032268975,true,0.06270008,true,3,14,80.421844,,,false
D8,S8,Ub2l3,Unknown,Amp,17.158554,17.127502,0.9798674,0.043913644,true,0.06270008,true,3,13,80.421844,,,false
D9,S9,Ub2l3,Unknown,Amp,17.261597,17.221657,0.97082555,0.05648487,true,0.06270008,true,3,14,80.56171,,,false
D10,S10,Ub2l3,Unknown,Amp,17.96728,17.82513,0.97179496,0.20103036,true,0.06270008,true,3,14,80.56171,,,false
D11,S11,Ub2l3,Unknown,Amp,18.196865,18.152828,0.98061496,0.06227888,true,0.06270008,true,3,15,80.14211,,,false
D12,S12,Ub2l3,Unknown,Amp,17.842627,17.832724,0.97380936,0.014004892,true,0.06270008,true,3,14,80.281975,,,false
E1,S1,SLC9A3R2-2,Unknown,Amp,31.064417,31.206669,0.9209833,0.20117602,true,0.06282861,true,3,27,81.68062,,,false
E2,S2,SLC9A3R2-2,Unknown,Amp,30.844536,30.566313,0.93511117,0.3934668,true,0.06282861,true,3,27,81.68062,,,false
E3,S3,SLC9A3R2-2,Unknown,Amp,30.443586,30.221462,0.8686699,0.31412956,true,0.06282861,true,3,26,81.54076,,,false
E4,S4,SLC9A3R2-2,Unknown,Amp,31.213453,30.85048,0.92697996,0.51332164,true,0.06282861,true,3,27,81.54076,,,false
E5,S5,SLC9A3R2-2,Unknown,Amp,31.65689,31.632938,0.9202233,0.03387258,true,0.06282861,true,3,28,81.82049,,,false
E6,S6,SLC9A3R2-2,Unknown,Amp,32.038425,32.003525,0.8934119,0.049355645,true,0.06282861,true,3,28,81.82049,,,false
E7,S7,SLC9A3R2-2,Unknown,Amp,29.880205,30.107862,0.88037294,0.32195607,true,0.06282861,true,3,26,81.68062,,,false
E8,S8,SLC9A3R2-2,Unknown,Amp,30.232845,30.27307,0.88359034,0.056885432,true,0.06282861,true,3,26,81.68062,,,false
E9,S9,SLC9A3R2-2,Unknown,Amp,30.619637,30.536324,0.87045497,0.11782236,true,0.06282861,true,3,27,81.82049,,,false
E10,S10,SLC9A3R2-2,Unknown,Amp,29.97262,30.030046,0.89618665,0.081213266,true,0.06282861,true,3,26,81.82049,,,false
E11,S11,SLC9A3R2-2,Unknown,Amp,30.83279,30.867859,0.91633934,0.049595714,true,0.06282861,true,3,27,81.400894,,,false
E12,S12,SLC9A3R2-2,Unknown,Amp,29.924902,29.893185,0.88150615,0.044853687,true,0.06282861,true,3,26,81.54076,,,false
F1,S1,SLC9A3R2-2,Unknown,Amp,31.348923,31.206669,0.92679965,0.20117602,true,0.06282861,true,3,27,81.68062,,,false
F2,S2,SLC9A3R2-2,Unknown,Amp,30.28809,30.566313,0.94606966,0.3934668,true,0.06282861,true,3,26,81.68062,,,false
F3,S3,SLC9A3R2-2,Unknown,Amp,29.99934,30.221462,0.868914,0.31412956,true,0.06282861,true,3,26,81.68062,,,false
F4,S4,SLC9A3R2-2,Unknown,Amp,30.487507,30.85048,0.93177223,0.51332164,true,0.06282861,true,3,27,81.68062,,,false
F5,S5,SLC9A3R2-2,Unknown,Amp,31.608988,31.632938,0.93390507,0.03387258,true,0.06282861,true,3,28,81.82049,,,false
F6,S6,SLC9A3R2-2,Unknown,Amp,31.968626,32.003525,0.92035943,0.049355645,true,0.06282861,true,3,28,81.82049,,,false
F7,S7,SLC9A3R2-2,Unknown,Amp,30.33552,30.107862,0.88870144,0.32195607,true,0.06282861,true,3,26,81.82049,,,false
F8,S8,SLC9A3R2-2,Unknown,Amp,30.313293,30.27307,0.8830251,0.056885432,true,0.06282861,true,3,26,81.82049,,,false
F9,S9,SLC9A3R2-2,Unknown,Amp,30.45301,30.536324,0.8792525,0.11782236,true,0.06282861,true,3,26,81.82049,,,false
F10,S10,SLC9A3R2-2,Unknown,Amp,30.087473,30.030046,0.89037156,0.081213266,true,0.06282861,true,3,26,81.82049,,,false
F11,S11,SLC9A3R2-2,Unknown,Amp,30.90293,30.867859,0.9130507,0.049595714,true,0.06282861,true,3,27,81.400894,,,false
F12,S12,SLC9A3R2-2,Unknown,Amp,29.86147,29.893185,0.8890235,0.044853687,true,0.06282861,true,3,26,81.54076,,,false
G1,S1,ZFP2,Unknown,Amp,24.566938,24.6773,0.93265545,0.15607417,true,0.06739633,true,3,21,78.184006,,,false
G2,S2,ZFP2,Unknown,Amp,26.837978,26.785442,0.96111774,0.074298486,true,0.06739633,true,3,23,78.32387,,,false
G3,S3,ZFP2,Unknown,Amp,28.243994,27.588812,0.8225537,0.9265671,true,0.06739633,true,3,24,78.04414,,,false
G4,S4,ZFP2,Unknown,Amp,25.510857,25.598026,0.9363404,0.123275146,true,0.06739633,true,3,22,78.46374,,,false
G5,S5,ZFP2,Unknown,Amp,26.492636,26.427559,0.94549465,0.09203118,true,0.06739633,true,3,23,78.46374,,,false
G6,S6,ZFP2,Unknown,Amp,26.619204,26.520494,0.94319373,0.13959576,true,0.06739633,true,3,23,78.46374,,,false
G7,S7,ZFP2,Unknown,Amp,27.117552,27.22848,0.90330935,0.1568753,true,0.06739633,true,3,23,78.46374,,,false
G8,S8,ZFP2,Unknown,Amp,26.618193,26.58247,0.91031533,0.050519574,true,0.06739633,true,3,23,78.46374,,,false
G9,S9,ZFP2,Unknown,Amp,24.988611,24.99987,0.9009901,0.01592409,true,0.06739633,true,3,21,78.46374,,,false
G10,S10,ZFP2,Unknown,Amp,23.477558,23.423546,0.90270096,0.076383576,true,0.06739633,true,3,20,78.6036,,,false
G11,S11,ZFP2,Unknown,Amp,25.155592,25.226906,0.92983127,0.100854374,true,0.06739633,true,3,21,78.184006,,,false
G12,S12,ZFP2,Unknown,Amp,24.959803,24.962774,0.8929244,0.004202547,true,0.06739633,true,3,21,78.184006,,,false
H1,S1,ZFP2,Unknown,Amp,24.78766,24.6773,0.94377065,0.15607417,true,0.06739633,true,3,21,78.32387,,,false
H2,S2,ZFP2,Unknown,Amp,26.732904,26.785442,0.937933,0.074298486,true,0.06739633,true,3,23,78.46374,,,false
H3,S3,ZFP2,Unknown,Amp,26.93363,27.588812,0.8642392,0.9265671,true,0.06739633,true,3,23,78.32387,,,false
H4,S4,ZFP2,Unknown,Amp,25.685194,25.598026,0.9380997,0.123275146,true,0.06739633,true,3,22,78.32387,,,false
H5,S5,ZFP2,Unknown,Amp,26.362484,26.427559,0.931835,0.09203118,true,0.06739633,true,3,22,78.46374,,,false
H6,S6,ZFP2,Unknown,Amp,26.421785,26.520494,0.93648756,0.13959576,true,0.06739633,true,3,22,78.46374,,,false
H7,S7,ZFP2,Unknown,Amp,27.339407,27.22848,0.9033699,0.1568753,true,0.06739633,true,3,23,78.32387,,,false
H8,S8,ZFP2,Unknown,Amp,26.546747,26.58247,0.88725543,0.050519574,true,0.06739633,true,3,23,78.32387,,,false
H9,S9,ZFP2,Unknown,Amp,25.011131,24.99987,0.87113905,0.01592409,true,0.06739633,true,3,21,78.6036,,,false
H10,S10,ZFP2,Unknown,Amp,23.369535,23.423546,0.8966693,0.076383576,true,0.06739633,true,3,20,78.6036,,,false
H11,S11,ZFP2,Unknown,Amp,25.298222,25.226906,0.915983,0.100854374,true,0.06739633,true,3,21,78.184006,,,false
H12,S12,ZFP2,Unknown,Amp,24.965746,24.962774,0.91520566,0.004202547,true,0.06739633,true,3,21,78.184006,,,false
