Well,Sample,Target,Task,Amp Status,Ct,Ct Mean,Cq Confidence,Ct Standard Deviation,Auto Threshold,Threshold,Auto Baseline,Baseline Start,Baseline End,Tm1,Tm2,Tm3,Omit
D12,S12,Ub2l3,Unknown,Amp,18.039072,18.017092,0.9503606,0.031084819,true,0.09071635,true,3,14,80.600136,,,false
E1,S1,MAGUK-2,Unknown,Amp,23.53678,23.501451,0.9082384,0.049961213,true,0.085251085,true,3,19,83.96338,,,false
E2,S2,MAGUK-2,Unknown,Amp,24.140345,24.124725,0.8785705,0.022090344,true,0.085251085,true,3,20,83.96338,,,false
E3,S3,MAGUK-2,Unknown,Amp,22.976002,22.955145,0.88742054,0.029496051,true,0.085251085,true,3,19,83.96338,,,false
E4,S4,MAGUK-2,Unknown,Amp,24.7184,24.709148,0.9223769,0.013082381,true,0.085251085,true,3,20,83.96338,,,false
E5,S5,MAGUK-2,Unknown,Amp,24.943514,24.957489,0.91632193,0.019765185,true,0.085251085,true,3,20,84.10351,,,false
E6,S6,MAGUK-2,Unknown,Amp,24.404512,24.42578,0.9114185,0.030075992,true,0.085251085,true,3,20,84.243645,,,false
E7,S7,MAGUK-2,Unknown,Amp,23.40673,23.403461,0.8836961,0.004623341,true,0.085251085,true,3,19,84.10351,,,false
E8,S8,MAGUK-2,Unknown,Amp,22.97801,22.973797,0.88022196,0.005959902,true,0.085251085,true,3,19,84.10351,,,false
E9,S9,MAGUK-2,Unknown,Amp,22.500977,22.50645,0.86645305,0.007740185,true,0.085251085,true,3,18,84.38378,,,false
E10,S10,MAGUK-2,Unknown,Amp,23.001392,23.008478,0.88635653,0.010020834,true,0.085251085,true,3,19,84.243645,,,false
E11,S11,MAGUK-2,Unknown,Amp,23.355305,23.364904,0.90587974,0.013576006,true,0.085251085,true,3,19,83.96338,,,false
E12,S12,MAGUK-2,Unknown,Amp,23.171331,23.165768,0.8826057,0.00786831,true,0.085251085,true,3,19,83.96338,,,false
F1,S1,MAGUK-2,Unknown,Amp,23.466124,23.501451,0.9021816,0.049961213,true,0.085251085,true,3,19,84.10351,,,false
F2,S2,MAGUK-2,Unknown,Amp,24.109104,24.124725,0.91576326,0.022090344,true,0.085251085,true,3,20,84.10351,,,false
F3,S3,MAGUK-2,Unknown,Amp,22.934288,22.955145,0.8841337,0.029496051,true,0.085251085,true,3,19,84.10351,,,false
F4,S4,MAGUK-2,Unknown,Amp,24.699898,24.709148,0.91911906,0.013082381,true,0.085251085,true,3,20,84.10351,,,false
