Well,Sample,Target,Task,Amp Status,Ct,Ct Mean,Cq Confidence,Ct Standard Deviation,Auto Threshold,Threshold,Auto Baseline,Baseline Start,Baseline End,Tm1,Tm2,Tm3,Omit
D6,S18,Ub2l3,Unknown,Amp,19.515865,19.42429,0.9662559,0.12950614,true,0.09354414,true,3,15,80.45836,,,false
D7,S19,Ub2l3,Unknown,Amp,18.45715,18.456001,0.96400523,0.001622485,true,0.09354414,true,3,14,80.45836,,,false
D8,S20,Ub2l3,Unknown,Amp,17.613876,17.649048,0.9735477,0.049740024,true,0.09354414,true,3,13,80.45836,,,false
D9,S21,Ub2l3,Unknown,Amp,17.548143,17.536911,0.9788204,0.015884979,true,0.09354414,true,3,13,80.59848,,,false
D10,S22,Ub2l3,Unknown,Amp,18.554802,18.53127,0.96965617,0.0332805,true,0.09354414,true,3,14,80.45836,,,false
D11,S23,Ub2l3,Unknown,Amp,19.26416,19.280066,0.958661,0.022493605,true,0.09354414,true,3,15,80.178116,,,false
D12,S24,Ub2l3,Unknown,Amp,17.70654,17.932133,0.9802377,0.31903747,true,0.09354414,true,3,13,80.59848,,,false
E1,S13,ARF16-1,Unknown,Amp,27.789995,27.743767,0.94470537,0.06537819,true,0.076382995,true,3,24,81.579346,,,false
E2,S14,ARF16-1,Unknown,Amp,27.188543,27.149925,0.9159552,0.054615572,true,0.076382995,true,3,23,81.579346,,,false
E3,S15,ARF16-1,Unknown,Amp,27.729258,27.612494,0.9215111,0.16512933,true,0.076382995,true,3,24,81.579346,,,false
E4,S16,ARF16-1,Unknown,Amp,28.928991,29.23394,0.9417518,0.4312614,true,0.076382995,true,3,25,81.579346,,,false
E5,S17,ARF16-1,Unknown,Amp,29.83807,29.737602,0.9356779,0.14208277,true,0.076382995,true,3,26,81.719475,,,false
E6,S18,ARF16-1,Unknown,Amp,29.313745,29.062397,0.9581452,0.35546046,true,0.076382995,true,3,25,81.719475,,,false
E7,S19,ARF16-1,Unknown,Amp,28.098734,28.217308,0.93188936,0.16768916,true,0.076382995,true,3,24,81.719475,,,false
E8,S20,ARF16-1,Unknown,Amp,27.409878,27.380402,0.91449827,0.041685592,true,0.076382995,true,3,23,81.719475,,,false
E9,S21,ARF16-1,Unknown,Amp,27.024662,27.072136,0.9161043,0.067139596,true,0.076382995,true,3,23,81.8596,,,false
E10,S22,ARF16-1,Unknown,Amp,27.967073,28.081799,0.9334341,0.16224581,true,0.076382995,true,3,24,81.8596,,,false
E11,S23,ARF16-1,Unknown,Amp,28.984161,29.109535,0.955912,0.17730403,true,0.076382995,true,3,25,81.579346,,,false
E12,S24,ARF16-1,Unknown,Amp,28.994022,28.864607,0.93634063,0.18302117,true,0.076382995,true,3,25,81.579346,,,false
F1,S13,ARF16-1,Unknown,Amp,27.697536,27.743767,0.9316595,0.06537819,true,0.076382995,true,3,24,81.719475,,,false
F2,S14,ARF16-1,Unknown,Amp,27.111305,27.149925,0.90639365,0.054615572,true,0.076382995,true,3,23,81.719475,,,false
F3,S15,ARF16-1,Unknown,Amp,27.49573,27.612494,0.91836953,0.16512933,true,0.076382995,true,3,23,81.719475,,,false
F4,S16,ARF16-1,Unknown,Amp,29.538887,29.23394,0.9413293,0.4312614,true,0.076382995,true,3,25,81.579346,,,false
F5,S17,ARF16-1,Unknown,Amp,29.637135,29.737602,0.9361962,0.14208277,true,0.076382995,true,3,26,81.719475,,,false
F6,S18,ARF16-1,Unknown,Amp,28.811049,29.062397,0.95969456,0.35546046,true,0.076382995,true,3,25,81.8596,,,false
F7,S19,ARF16-1,Unknown,Amp,28.335882,28.217308,0.9188034,0.16768916,true,0.076382995,true,3,24,81.719475,,,false
F8,S20,ARF16-1,Unknown,Amp,27.350925,27.380402,0.9071339,0.041685592,true,0.076382995,true,3,23,81.719475,,,false
F9,S21,ARF16-1,Unknown,Amp,27.119612,27.072136,0.913515,0.067139596,true,0.076382995,true,3,23,81.8596,,,false
F10,S22,ARF16-1,Unknown,Amp,28.196524,28.081799,0.93648404,0.16224581,true,0.076382995,true,3,24,81.999725,,,false
F11,S23,ARF16-1,Unknown,Amp,29.234907,29.109535,0.92075294,0.17730403,true,0.076382995,true,3,25,81.579346,,,false
F12,S24,ARF16-1,Unknown,Amp,28.735191,28.864607,0.8514523,0.18302117,true,0.076382995,true,3,25,82.13985,,,false
