Well,Sample,Target,Task,Amp Status,Ct,Ct Mean,Cq Confidence,Ct Standard Deviation,Auto Threshold,Threshold,Auto Baseline,Baseline Start,Baseline End,Tm1,Tm2,Tm3,Omit
F3,S15,Nkx23-2,Unknown,Amp,26.84191,27.101355,0.9183667,0.3669109,true,0.04,true,3,24,85.61838,,,false
F4,S16,Nkx23-2,Unknown,Amp,26.660494,26.778915,0.92394865,0.16747338,true,0.04,true,3,23,85.61838,,,false
F5,S17,Nkx23-2,Unknown,Amp,26.849154,26.832008,0.9290282,0.024248263,true,0.04,true,3,24,85.75836,,,false
F6,S18,Nkx23-2,Unknown,Amp,27.441896,27.485958,0.9661942,0.062313948,true,0.04,true,3,24,85.75836,,,false
F7,S19,Nkx23-2,Unknown,Amp,26.275925,25.930267,0.9226795,0.48883197,true,0.04,true,3,23,85.75836,,,false
F8,S20,Nkx23-2,Unknown,Amp,25.929586,26.089413,0.8781247,0.22602715,true,0.04,true,3,23,85.75836,,,false
F9,S21,Nkx23-2,Unknown,Amp,26.380825,26.255787,0.9065848,0.1768293,true,0.04,true,3,23,85.898346,,,false
F10,S22,Nkx23-2,Unknown,Amp,26.735323,26.724209,0.9246859,0.01571774,true,0.04,true,3,24,85.898346,,,false
F11,S23,Nkx23-2,Unknown,Amp,26.989239,27.062416,0.94791013,0.103489734,true,0.04,true,3,24,85.47839,,,false
F12,S24,Nkx23-2,Unknown,Amp,26.553173,26.537785,0.92336947,0.02176261,true,0.04,true,3,23,85.47839,,,false
G1,S13,Ets2-2,Unknown,Amp,24.788414,24.888603,0.94618726,0.14169028,true,0.064793564,true,3,21,81.27884,,,false
G2,S14,Ets2-2,Unknown,Amp,24.243687,24.261314,0.93087614,0.024929356,true,0.064793564,true,3,20,81.27884,,,false
G3,S15,Ets2-2,Unknown,Amp,23.827812,23.823748,0.90513927,0.005748156,true,0.064793564,true,3,20,81.41882,,,false
G4,S16,Ets2-2,Unknown,Amp,25.273016,25.016872,0.9456344,0.36224306,true,0.064793564,true,3,22,81.27884,,,false
G5,S17,Ets2-2,Unknown,Amp,25.043638,25.015793,0.9396567,0.039379317,true,0.064793564,true,3,21,81.41882,,,false
G6,S18,Ets2-2,Unknown,Amp,25.249464,25.34153,0.9712743,0.13020071,true,0.064793564,true,3,21,81.41882,,,false
G7,S19,Ets2-2,Unknown,Amp,23.997995,24.354721,0.9077851,0.5044863,true,0.064793564,true,3,20,81.41882,,,false
G8,S20,Ets2-2,Unknown,Amp,24.721813,24.806202,0.95264226,0.11934369,true,0.064793564,true,3,21,81.41882,,,false
G9,S21,Ets2-2,Unknown,Amp,24.126347,24.149525,0.8922629,0.032780133,true,0.064793564,true,3,20,81.55881,,,false
G10,S22,Ets2-2,Unknown,Amp,24.738815,24.826826,0.91368,0.12446605,true,0.064793564,true,3,21,81.69879,,,false
G11,S23,Ets2-2,Unknown,Amp,25.099888,25.163816,0.9469854,0.0904087,true,0.064793564,true,3,21,81.138855,,,false
G12,S24,Ets2-2,Unknown,Amp,24.947786,24.972334,0.9152243,0.034715515,true,0.064793564,true,3,21,81.27884,,,false
H1,S13,Ets2-2,Unknown,Amp,24.988794,24.888603,0.96547204,0.14169028,true,0.064793564,true,3,21,81.41882,,,false
H2,S14,Ets2-2,Unknown,Amp,24.278942,24.261314,0.9185517,0.024929356,true,0.064793564,true,3,20,81.41882,,,false
H3,S15,Ets2-2,Unknown,Amp,23.819683,23.823748,0.8992314,0.005748156,true,0.064793564,true,3,20,81.41882,,,false
H4,S16,Ets2-2,Unknown,Amp,24.760727,25.016872,0.9311619,0.36224306,true,0.064793564,true,3,21,81.41882,,,false
H5,S17,Ets2-2,Unknown,Amp,24.987947,25.015793,0.93445206,0.039379317,true,0.064793564,true,3,21,81.55881,,,false
H6,S18,Ets2-2,Unknown,Amp,25.433596,25.34153,0.9710602,0.13020071,true,0.064793564,true,3,22,81.55881,,,false
H7,S19,Ets2-2,Unknown,Amp,24.711447,24.354721,0.94557256,0.5044863,true,0.064793564,true,3,21,81.55881,,,false
H8,S20,Ets2-2,Unknown,Amp,24.89059,24.806202,0.94386435,0.11934369,true,0.064793564,true,3,21,81.41882,,,false
H9,S21,Ets2-2,Unknown,Amp,24.172705,24.149525,0.9020171,0.032780133,true,0.064793564,true,3,20,81.69879,,,false
H10,S22,Ets2-2,Unknown,Amp,24.914837,24.826826,0.93244314,0.12446605,true,0.064793564,true,3,21,81.69879,,,false
H11,S23,Ets2-2,Unknown,Amp,25.227745,25.163816,0.96079254,0.0904087,true,0.064793564,true,3,21,81.27884,,,false
H12,S24,Ets2-2,Unknown,Amp,24.996881,24.972334,0.93374383,0.034715515,true,0.064793564,true,3,21,81.27884,,,false
