Well,Sample,Target,Task,Amp Status,Ct,Ct Mean,Cq Confidence,Ct Standard Deviation,Auto Threshold,Threshold,Auto Baseline,Baseline Start,Baseline End,Tm1,Tm2,Tm3,Omit
D6,S18,Ub2l3,Unknown,Amp,19.21897,19.202293,0.960843,0.023584703,true,0.08915208,true,3,15,80.859566,,,false
D7,S19,Ub2l3,Unknown,Amp,18.209242,18.204317,0.9804872,0.006964683,true,0.08915208,true,3,14,80.859566,,,false
D8,S20,Ub2l3,Unknown,Amp,17.380724,17.490875,0.96995956,0.1557761,true,0.08915208,true,3,13,80.859566,,,false
D9,S21,Ub2l3,Unknown,Amp,17.387903,17.394001,0.9782267,0.008622234,true,0.08915208,true,3,13,80.99863,,,false
D10,S22,Ub2l3,Unknown,Amp,18.38246,18.36184,0.970247,0.029161572,true,0.08915208,true,3,14,80.99863,,,false
D11,S23,Ub2l3,Unknown,Amp,19.053724,19.066523,0.9586733,0.018099543,true,0.08915208,true,3,15,80.58145,,,false
D12,S24,Ub2l3,Unknown,Amp,17.924105,17.926376,0.9691156,0.003212601,true,0.08915208,true,3,14,80.72051,,,false
E1,S13,HiH3l-2,Unknown,Amp,12.416936,12.306674,0.98410946,0.1559339,true,0.09867842,true,3,8,84.75319,,,false
E2,S14,HiH3l-2,Unknown,Amp,12.051667,12.116032,0.9864074,0.09102573,true,0.09867842,true,3,8,85.0313,,,false
E3,S15,HiH3l-2,Unknown,Amp,12.132142,12.117891,0.9869709,0.020154286,true,0.09867842,true,3,8,84.89224,,,false
E4,S16,HiH3l-2,Unknown,Amp,12.353569,12.370403,0.9853581,0.023807237,true,0.09867842,true,3,8,84.89224,,,false
E5,S17,HiH3l-2,Unknown,Amp,12.823902,12.82366,0.98457795,3.4324394E-4,true,0.09867842,true,3,9,85.17036,,,false
E6,S18,HiH3l-2,Unknown,Amp,12.359155,12.3513365,0.98544365,0.011056636,true,0.09867842,true,3,8,85.0313,,,false
E7,S19,HiH3l-2,Unknown,Amp,12.251992,12.221833,0.9873323,0.042651262,true,0.09867842,true,3,8,84.89224,,,false
E8,S20,HiH3l-2,Unknown,Amp,12.094344,12.068559,0.9845554,0.03646613,true,0.09867842,true,3,8,85.0313,,,false
E9,S21,HiH3l-2,Unknown,Amp,11.921397,11.903589,0.98558515,0.025184259,true,0.09867842,true,3,8,85.17036,,,false
E10,S22,HiH3l-2,Unknown,Amp,12.1361885,12.120171,0.9844617,0.022652077,true,0.09867842,true,3,8,85.0313,,,false
E11,S23,HiH3l-2,Unknown,Amp,12.444332,12.451643,0.9887638,0.010338454,true,0.09867842,true,3,8,84.75319,,,false
E12,S24,HiH3l-2,Unknown,Amp,12.450765,12.474539,0.9900736,0.033622395,true,0.09867842,true,3,8,84.75319,,,false
F1,S13,HiH3l-2,Unknown,Amp,12.196412,12.306674,0.98691154,0.1559339,true,0.09867842,true,3,8,85.17036,,,false
F2,S14,HiH3l-2,Unknown,Amp,12.180397,12.116032,0.9854196,0.09102573,true,0.09867842,true,3,8,85.0313,,,false
