Well,Sample,Target,Task,Amp Status,Ct,Ct Mean,Cq Confidence,Ct Standard Deviation,Auto Threshold,Threshold,Auto Baseline,Baseline Start,Baseline End,Tm1,Tm2,Tm3,Omit
A1,S25,actb,Unknown,Amp,14.48172,14.347488,0.96889734,0.1898321,true,0.075276315,true,3,11,81.28156,,,false
A2,S26,actb,Unknown,Amp,14.011099,13.971157,0.9783321,0.056485545,true,0.075276315,true,3,10,81.56156,,,false
A3,S27,actb,Unknown,Amp,13.684558,13.686735,0.9883894,0.003079755,true,0.075276315,true,3,10,81.42156,,,false
A4,S28,actb,Unknown,Amp,13.904356,14.2632885,0.9891963,0.5076072,true,0.075276315,true,3,10,81.42156,,,false
A5,S29,actb,Unknown,Amp,13.969774,14.577383,0.98414457,0.8592893,true,0.075276315,true,3,10,81.84157,,,false
A6,S30,actb,Unknown,Amp,14.326424,14.383781,0.9843178,0.08111683,true,0.075276315,true,3,10,81.84157,,,false
A7,S31,actb,Unknown,Amp,13.839829,13.846853,0.9828731,0.009933843,true,0.075276315,true,3,10,81.84157,,,false
A8,S32,actb,Unknown,Amp,13.924561,13.784912,0.9879029,0.19749339,true,0.075276315,true,3,10,81.70157,,,false
A9,S33,actb,Unknown,Amp,14.122655,14.12083,0.98543465,0.00258141,true,0.075276315,true,3,10,81.84157,,,false
A10,S34,actb,Unknown,Amp,13.977858,14.202471,0.98848546,0.3176517,true,0.075276315,true,3,10,81.84157,,,false
A11,S35,actb,Unknown,Amp,14.06727,13.8666935,0.9839864,0.28365773,true,0.075276315,true,3,10,81.56156,,,false
A12,S36,actb,Unknown,Amp,15.164411,15.074505,0.9788844,0.12714659,true,0.075276315,true,3,11,80.86156,,,false
B1,S25,actb,Unknown,Amp,14.213257,14.347488,0.98121446,0.1898321,true,0.075276315,true,3,10,81.56156,,,false
B2,S26,actb,Unknown,Amp,13.931216,13.971157,0.98896736,0.056485545,true,0.075276315,true,3,10,81.56156,,,false
B3,S27,actb,Unknown,Amp,13.688913,13.686735,0.9884846,0.003079755,true,0.075276315,true,3,10,81.42156,,,false
B4,S28,actb,Unknown,Amp,14.622221,14.2632885,0.9815292,0.5076072,true,0.075276315,true,3,11,81.42156,,,false
B5,S29,actb,Unknown,Amp,15.184993,14.577383,0.9872041,0.8592893,true,0.075276315,true,3,11,81.70157,,,false
B6,S30,actb,Unknown,Amp,14.44114,14.383781,0.9893955,0.08111683,true,0.075276315,true,3,10,81.84157,,,false
B7,S31,actb,Unknown,Amp,13.853878,13.846853,0.9883334,0.009933843,true,0.075276315,true,3,10,81.84157,,,false
B8,S32,actb,Unknown,Amp,13.645263,13.784912,0.9884933,0.19749339,true,0.075276315,true,3,10,81.70157,,,false
B9,S33,actb,Unknown,Amp,14.119004,14.12083,0.98544663,0.00258141,true,0.075276315,true,3,10,81.84157,,,false
B10,S34,actb,Unknown,Amp,14.427085,14.202471,0.9830543,0.3176517,true,0.075276315,true,3,10,81.70157,,,false
B11,S35,actb,Unknown,Amp,13.666118,13.8666935,0.9880175,0.28365773,true,0.075276315,true,3,10,81.56156,,,false
B12,S36,actb,Unknown,Amp,14.984598,15.074505,0.98172444,0.12714659,true,0.075276315,true,3,11,81.28156,,,false
C1,S25,Ub2l3,Unknown,Amp,18.032852,17.995068,0.9808633,0.05343411,true,0.06638262,true,3,14,80.58156,,,false
C2,S26,Ub2l3,Unknown,Amp,17.726917,17.699831,0.98712516,0.038305752,true,0.06638262,true,3,14,80.44156,,,false
C3,S27,Ub2l3,Unknown,Amp,16.918163,17.57777,0.9818682,0.9328264,true,0.06638262,true,3,13,80.44156,,,false
C4,S28,Ub2l3,Unknown,Amp,18.095627,18.018408,0.98119235,0.10920417,true,0.06638262,true,3,14,80.44156,,,false
C5,S29,Ub2l3,Unknown,Amp,18.075676,18.024128,0.9801875,0.072899885,true,0.06638262,true,3,14,80.72156,,,false
C6,S30,Ub2l3,Unknown,Amp,18.007353,18.384405,0.9774119,0.5332325,true,0.06638262,true,3,14,80.72156,,,false
C7,S31,Ub2l3,Unknown,Amp,17.35357,17.57046,0.9893619,0.30672655,true,0.06638262,true,3,14,80.72156,,,false
C8,S32,Ub2l3,Unknown,Amp,17.742409,17.696571,0.97982246,0.06482522,true,0.06638262,true,3,14,80.58156,,,false
C9,S33,Ub2l3,Unknown,Amp,18.575802,18.334522,0.9815869,0.3412209,true,0.06638262,true,3,15,80.72156,,,false
C10,S34,Ub2l3,Unknown,Amp,18.5484,18.673687,0.97623354,0.17717996,true,0.06638262,true,3,15,80.72156,,,false
C11,S35,Ub2l3,Unknown,Amp,18.124489,18.05601,0.98444694,0.09684469,true,0.06638262,true,3,14,80.44156,,,false
C12,S36,Ub2l3,Unknown,Amp,18.743694,18.52086,0.9784432,0.31513435,true,0.06638262,true,3,15,80.44156,,,false
D1,S25,Ub2l3,Unknown,Amp,17.957285,17.995068,0.980409,0.05343411,true,0.06638262,true,3,14,80.44156,,,false
D2,S26,Ub2l3,Unknown,Amp,17.672745,17.699831,0.9745924,0.038305752,true,0.06638262,true,3,14,80.44156,,,false
D3,S27,Ub2l3,Unknown,Amp,18.23738,17.57777,0.97725695,0.9328264,true,0.06638262,true,3,15,80.44156,,,false
D4,S28,Ub2l3,Unknown,Amp,17.941189,18.018408,0.9683701,0.10920417,true,0.06638262,true,3,14,80.44156,,,false
D5,S29,Ub2l3,Unknown,Amp,17.97258,18.024128,0.9765164,0.072899885,true,0.06638262,true,3,14,80.58156,,,false
D6,S30,Ub2l3,Unknown,Amp,18.761457,18.384405,0.977611,0.5332325,true,0.06638262,true,3,15,80.58156,,,false
D7,S31,Ub2l3,Unknown,Amp,17.787348,17.57046,0.9855724,0.30672655,true,0.06638262,true,3,14,80.58156,,,false
D8,S32,Ub2l3,Unknown,Amp,17.650732,17.696571,0.9873484,0.06482522,true,0.06638262,true,3,14,80.58156,,,false
D9,S33,Ub2l3,Unknown,Amp,18.093243,18.334522,0.9726383,0.3412209,true,0.06638262,true,3,14,80.72156,,,false
D10,S34,Ub2l3,Unknown,Amp,18.798971,18.673687,0.98359907,0.17717996,true,0.06638262,true,3,15,80.58156,,,false
D11,S35,Ub2l3,Unknown,Amp,17.98753,18.05601,0.9846423,0.09684469,true,0.06638262,true,3,14,80.30156,,,false
D12,S36,Ub2l3,Unknown,Amp,18.298027,18.52086,0.9772243,0.31513435,true,0.06638262,true,3,14,80.44156,,,false
E1,S25,Nkx23-2,Unknown,Amp,26.497555,26.474049,0.9191387,0.033241387,true,0.07252539,true,3,22,86.04158,,,false
E2,S26,Nkx23-2,Unknown,Amp,26.348515,26.398855,0.90057576,0.071192436,true,0.07252539,true,3,22,86.04158,,,false
E3,S27,Nkx23-2,Unknown,Amp,25.629251,27.216003,0.83452713,2.2440073,true,0.07252539,true,3,22,86.04158,,,false
E4,S28,Nkx23-2,Unknown,Amp,30.879814,28.64803,0.9856879,3.156219,true,0.07252539,true,3,27,85.90158,,,false
E5,S29,Nkx23-2,Unknown,Amp,26.23081,26.861889,0.8652052,0.8924801,true,0.07252539,true,3,22,86.32158,,,false
E6,S30,Nkx23-2,Unknown,Amp,26.687263,26.537346,0.93077004,0.21201551,true,0.07252539,true,3,23,86.32158,,,false
E7,S31,Nkx23-2,Unknown,Amp,26.584333,26.432985,0.8931852,0.21403855,true,0.07252539,true,3,23,86.18158,,,false
E8,S32,Nkx23-2,Unknown,Amp,26.479607,26.527431,0.8814904,0.06763322,true,0.07252539,true,3,22,86.18158,,,false
E9,S33,Nkx23-2,Unknown,Amp,26.704428,26.611416,0.90057665,0.13153997,true,0.07252539,true,3,23,86.32158,,,false
E10,S34,Nkx23-2,Unknown,Amp,26.017849,26.224422,0.90389276,0.29213902,true,0.07252539,true,3,22,86.32158,,,false
E11,S35,Nkx23-2,Unknown,Amp,25.988039,26.035725,0.8996719,0.067439005,true,0.07252539,true,3,22,85.76157,,,false
